Year;Fecha;Fase_geo;Banco;UGT_geo;SPI;UCS_MPA;RQD;TOTAL_MASS;M;M1;M2;M3;M4;M5;M7;M8;F80;AXB;UE_AXB;Fase_cat;MES_A_O;Fecha_de_tronadura;Fecha_Fotos;Fase_tron;Mallas_Tron;Malla_Med;Tipo_de_tronadura;Tipo_Material;Dominio_Estructural;Di_metro;BxS;Tiempo_entre_Pozos_Filas_ms;UGT_tron;Fc;Tipo_Explosivo;Taco_Gravilla_Aire;Comentarios;Pala_Cargador;Nro_Fotos;_1_1_4_In;P20;P50;P80;P100;Este;Norte;Cota;ton_por_hora;Burden;Espaciamiento;year;is_F9_or_F7;fc1;fc2;FC;tpozos_ms;tfilas_ms;taco;gravilla;aire;Fecha_tron_pri_prod;taco_gravilla;taco_intermedio;taco_aire;BxS_2;Taco_str;BxS_gravilla;BxS_gravilla_intermedio;BxS_cat;BxS_Taco
2022;02-08-2022;F9SE;3200;UGT-12;70.507843;83.5921783;69.3;20.9001282;M8;0;0;0;0;0;0;20.9001282;96.429525;51.4737892;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;02-08-2022;F9SE;3200;UGT-8;66.8751776;130.105152;69.3;48021.00024;M8;0;0;0;0;0;0;48021.00024;96.5480237;50.7740544;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;02-08-2022;F9SE;3200;UGT-3;62.3761991;84.1756323;69.3;17700.29356;M8;0;0;0;0;0;0;17700.29356;96.4944601;51.0860599;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;02-08-2022;F9SE;3200;UGT-8;56.9458392;80.5273213;49.551373;5151.795241;M8;0;0;0;0;0;0;5151.795241;83.6703063;52.4585845;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;02-08-2022;F9SE;3200;UGT-12;68.255248;83.0875585;72.7;215.6015819;M1;215.6015819;0;0;0;0;0;0;98.6560461;51.1364396;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;02-08-2022;F9SE;3200;UGT-3;66.7065658;84.475365;72.7;757.1321471;M1;757.1321471;0;0;0;0;0;0;98.5060415;52.0400438;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;02-08-2022;F9SE;3200;UGT-8;59.934998;80.9555776;62.1;6250.172009;M1;6250.172009;0;0;0;0;0;0;91.7930681;51.7407191;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;02-08-2022;F10N;3140;UGT-1;96.5546747;106.9798102;96.5224333;15796.96706;M4;0;0;0;15796.96706;0;0;0;103.501727;34.6248715;34;F10;01-08-2022 0:00;02-08-2022;13-08-2022;F10N;03-A;3;Producción;Primario;Norte;12.25;6.5x8.0;ene-57;UGT-1;483;Vertex 950;4.0+1.5/0;Carguío producción ;PH07;7;;0.55;1.93;4.57;25.94;59161;91168;3140;11312;6.5;8;2022;No;483;483;483;1;57;4;1.5;0;02-08-2022;4;1.5;0;;4.0+1.5/0.0;6.5x8.0/4.0;6.5x8.0/4.0int:1.5;6.5x8.0;6.5x8.0 - 4.0+1.5/0.0
2022;02-08-2022;F9SE;3200;UGT-8;74.4583815;83.3130914;72.7;1777.283611;M1;1777.283611;0;0;0;0;0;0;98.8473948;50.0187904;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;03-08-2022;F9SE;3200;UGT-3;55.5558423;79.027091;72.7;297.5284055;M1;297.5284055;0;0;0;0;0;0;98.3613577;52.9587938;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;03-08-2022;F9SE;3200;UGT-8;60.1885376;80.902977;62.1;46.8314093;M1;46.8314093;0;0;0;0;0;0;91.872564;51.2536316;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;03-08-2022;F9SE;3200;UGT-3;56.9118652;80.582901;69.3;1.981835;M8;0;0;0;0;0;0;1.981835;96.556416;50.7195129;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;03-08-2022;F9SE;3200;UGT-8;59.0766633;99.6695853;69.3;19168.27715;M8;0;0;0;0;0;0;19168.27715;96.4094468;51.6115491;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;03-08-2022;F9SE;3200;UGT-3;59.1093908;87.618039;69.3;54970.77733;M8;0;0;0;0;0;0;54970.77733;96.4430045;51.3972135;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;03-08-2022;F9SE;3200;UGT-2;54.8588333;82.1000671;75.667191;2166.271866;M8;0;0;0;0;0;0;2166.271866;100.253034;52.9576721;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;03-08-2022;F9SE;3200;UGT-8;54.4976839;81.8744279;52.2060316;4328.632173;M1;4328.632173;0;0;0;0;0;0;85.295488;52.8894537;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;03-08-2022;F9SE;3200;UGT-2;52.1716194;81.3449783;78.570694;0.5585879;M1;0.5585879;0;0;0;0;0;0;101.962036;53.8923492;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;03-08-2022;F10N;3170;UGT-50;77.9315621;64.1192937;49.8;5954.067803;M8;0;0;0;0;0;0;5954.067803;86.8543299;38.6193696;1;F10;01-04-2022 0:00;21-02-2022;07-04-2022;F10N;10-A;10;Producción;Primario;Norte;12.25;6.5x8.0;ene-60;UGT-5;316;Vertex 950;4.5 + 1 / 0;nan;CF11;7;;1.12;2.45;3.88;7.77;59585;89085;3170;4990;6.5;8;2022;No;316;316;316;1;60;4.5;1;0;21-02-2022;4.5;1;0;;4.5+1.0/0.0;6.5x8.0/4.5;6.5x8.0/4.5int:1.0;6.5x8.0;6.5x8.0 - 4.5+1.0/0.0
2022;03-08-2022;F10N;3140;UGT-1;109.5380454;122.0050474;99.98343;32386.40879;M4;0;0;0;32386.40879;0;0;0;106.437827;32.1377053;34;F10;01-08-2022 0:00;02-08-2022;13-08-2022;F10N;03-A;3;Producción;Primario;Norte;12.25;6.5x8.0;ene-57;UGT-1;483;Vertex 950;4.0+1.5/0;Carguío producción ;PH07;7;;0.55;1.93;4.57;25.94;59161;91168;3140;11312;6.5;8;2022;No;483;483;483;1;57;4;1.5;0;02-08-2022;4;1.5;0;;4.0+1.5/0.0;6.5x8.0/4.0;6.5x8.0/4.0int:1.5;6.5x8.0;6.5x8.0 - 4.0+1.5/0.0
2022;03-08-2022;F9SE;3200;UGT-12;55.9132652;80.1584015;72.7;269.1265513;M1;269.1265513;0;0;0;0;0;0;98.695221;50.8981056;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;03-08-2022;F9SE;3200;UGT-8;56.0519951;80.4633956;49.551373;3000.592141;M8;0;0;0;0;0;0;3000.592141;83.6977709;52.2847061;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;03-08-2022;F9SE;3200;UGT-2;54.9731346;79.914989;78.6042756;96.0984605;M1;96.0984605;0;0;0;0;0;0;102.3198988;51.7534554;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;04-08-2022;F9SE;3200;UGT-8;65.4834137;81.8295212;72.7;3.1413982;M1;3.1413982;0;0;0;0;0;0;98.322253;53.2001762;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;04-08-2022;F9SE;3170;UGT-3;50.7620266;67.6623969;68.5657693;37855.38014;M1;37855.38014;0;0;0;0;0;0;95.969967;51.4257724;1;F9;01-08-2022 0:00;02-08-2022;04-08-2022;F9SE;01-A;1;Producción;Secundario;Norte;12.25;10.0x11.0;ene-83;UGT-3;263;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH11;7;;0.55;1.69;3.9;14.25;59598;89242;3170;10638;;;2022;Sí;263;263;263;1;83;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;10.0x11.0/4.0;10.0x11.0/4.0int:1.5;10.0x11.0;10.0x11.0 - 4.0+1.5/0.0
2022;04-08-2022;F9SE;3200;UGT-8;71.214792;121.2467981;69.3;7575.323831;M8;0;0;0;0;0;0;7575.323831;96.4274011;51.4895984;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;04-08-2022;F9SE;3200;UGT-12;63.0042267;84.568573;72.7;12.203783;M1;12.203783;0;0;0;0;0;0;98.299158;53.3498116;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;04-08-2022;F9SE;3200;UGT-8;69.2017536;81.7294702;72.7;469.5628444;M1;469.5628444;0;0;0;0;0;0;98.4572857;52.342884;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;04-08-2022;F9SE;3200;UGT-3;66.718619;84.3814289;72.7;3706.952992;M1;3706.952992;0;0;0;0;0;0;98.4871026;52.1574401;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;04-08-2022;F9SE;3200;UGT-3;56.3725482;80.1730319;69.3;108.6049027;M8;0;0;0;0;0;0;108.6049027;96.5382217;50.8270224;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;04-08-2022;F9SE;3200;UGT-12;55.0587539;80.4600516;69.3;1598.669198;M8;0;0;0;0;0;0;1598.669198;96.52049;50.9307466;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;04-08-2022;F10N;3140;UGT-1;108.5082523;113.3474008;99.9887109;39366.89554;M4;0;0;0;39366.89554;0;0;0;106.5852749;31.8949612;34;F10;01-08-2022 0:00;02-08-2022;13-08-2022;F10N;03-A;3;Producción;Primario;Norte;12.25;6.5x8.0;ene-57;UGT-1;483;Vertex 950;4.0+1.5/0;Carguío producción ;PH07;7;;0.55;1.93;4.57;25.94;59161;91168;3140;11312;6.5;8;2022;No;483;483;483;1;57;4;1.5;0;02-08-2022;4;1.5;0;;4.0+1.5/0.0;6.5x8.0/4.0;6.5x8.0/4.0int:1.5;6.5x8.0;6.5x8.0 - 4.0+1.5/0.0
2022;04-08-2022;F9SE;3200;UGT-3;56.6268018;82.1572644;69.3;13494.96423;M8;0;0;0;0;0;0;13494.96423;96.4164362;51.5626688;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;04-08-2022;F9SE;3200;UGT-2;54.1927654;80.6380545;77.3643482;9821.808647;M8;0;0;0;0;0;0;9821.808647;101.4844191;52.032381;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;04-08-2022;F9SE;3200;UGT-8;53.0191803;78.745491;49.551373;578.3438313;M8;0;0;0;0;0;0;578.3438313;83.448346;53.8881226;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;04-08-2022;F9SE;3200;UGT-8;57.154662;83.0969465;69.3;163.3558013;M8;0;0;0;0;0;0;163.3558013;96.3133515;52.1995272;1;F9;01-08-2022 0:00;30-07-2022;05-08-2022;F9SE;13-A;13;Producción;Secundario;Norte;12.25;9.5x10.5;1-110;UGT-8;309;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH10;7;;0.51;1.61;3.98;17.36;59736;90100;3200;10503;9.5;10.5;2022;Sí;309;309;309;1;110;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:1.5;9.5x10.5;9.5x10.5 - 4.0+1.5/0.0
2022;04-08-2022;F9SE;3200;UGT-12;42.6178589;79.9451065;62.1;5.9662182;M1;5.9662182;0;0;0;0;0;0;94.573018;49.7353554;2;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;04-08-2022;F9SE;3200;UGT-8;52.5972431;81.378467;54.1797398;8613.252656;M1;8613.252656;0;0;0;0;0;0;86.4517256;53.5639088;1;F9;01-07-2022 0:00;08-07-2022;19-07-2022;F9SE;12-13-A;12;Producción;Secundario;Norte;12.25;9.5x10.5;ene-88;UGT-3;300;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.67;1.93;3.97;17.64;59739;90017;3200;9208;9.5;10.5;2022;Sí;300;300;300;1;88;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.5x10.5/4.0;9.5x10.5/4.0int:0.5;9.5x10.5;9.5x10.5 - 4.0+0.5/0.0
2022;04-08-2022;F9SE;3170;UGT-12;46.6207542;67.106987;72.7;1131.172081;M2;0;1131.172081;0;0;0;0;0;103.07345;50.7935066;2;F9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;04-08-2022;F9SE;3185;UGT-3;46.1264992;68.2154922;72.7;488.0640043;M2;0;488.0640043;0;0;0;0;0;103.076574;50.4981804;2;F9;01-07-2022 0:00;02-07-2022;05-07-2022;F9SE;15-A;15;Producción;Secundario;Norte;12.25;9.0x9.0;ene-80;UGT-12;370;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.55;1.69;4.02;18.46;59659;89340;3185;11648;9;9;2022;Sí;370;370;370;1;80;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.0x9.0/4.0;9.0x9.0/4.0int:0.5;9.0x9.0;9.0x9.0 - 4.0+0.5/0.0
2022;04-08-2022;F9SE;3185;UGT-12;45.9815521;68.4741287;72.7;944.3048662;M2;0;944.3048662;0;0;0;0;0;103.097977;48.5658264;2;F9;01-07-2022 0:00;02-07-2022;05-07-2022;F9SE;15-A;15;Producción;Secundario;Norte;12.25;9.0x9.0;ene-80;UGT-12;370;Vertex 950;4.0 + 0.5/0;nan;PH11;7;;0.55;1.69;4.02;18.46;59659;89340;3185;11648;9;9;2022;Sí;370;370;370;1;80;4;0.5;0;;4;0.5;0;;4.0+0.5/0.0;9.0x9.0/4.0;9.0x9.0/4.0int:0.5;9.0x9.0;9.0x9.0 - 4.0+0.5/0.0
2022;04-08-2022;F9SE;3170;UGT-12;50.8317853;68.6049879;72.7;9834.912329;M1;9834.912329;0;0;0;0;0;0;98.6796707;50.9917492;1;F9;01-08-2022 0:00;02-08-2022;04-08-2022;F9SE;01-A;1;Producción;Secundario;Norte;12.25;10.0x11.0;ene-83;UGT-3;263;Vertex 950;4.0 + 1.5/0;Carguío producción ;PH11;7;;0.55;1.69;3.9;14.25;59598;89242;3170;10638;;;2022;Sí;263;263;263;1;83;4;1.5;0;;4;1.5;0;;4.0+1.5/0.0;10.0x11.0/4.0;10.0x11.0/4.0int:1.5;10.0x11.0;10.0x11.0 - 4.0+1.5/0.0
